Epoch,loss,accuracy,validation loss,validation accuracy
1,0.2401386946439743,0.14277753233909607,1.8943068981170654,0.20200613141059875
2,0.21136730909347534,0.1584172248840332,1.916110873222351,0.19002507627010345
3,0.20099176466464996,0.185830220580101,1.885676383972168,0.24268598854541779
4,0.19722387194633484,0.20892402529716492,1.849758267402649,0.25633880496025085
5,0.19551438093185425,0.22404123842716217,1.8352800607681274,0.27751463651657104
6,0.19171100854873657,0.24824967980384827,1.8152461051940918,0.29005295038223267
7,0.18833136558532715,0.26639729738235474,1.7978708744049072,0.29311785101890564
8,0.183503657579422,0.30227455496788025,1.7148878574371338,0.31763723492622375
9,0.1780591756105423,0.32554250955581665,1.6700525283813477,0.3131791651248932
10,0.17270706593990326,0.3553241193294525,1.6322396993637085,0.34605738520622253
11,0.16534584760665894,0.3851405382156372,1.613931655883789,0.34299248456954956
12,0.16035105288028717,0.4013027250766754,1.7107523679733276,0.30565616488456726
13,0.15894858539104462,0.4123445749282837,1.478455901145935,0.4146001636981964
14,0.15341410040855408,0.4346372187137604,1.408217191696167,0.44887155294418335
15,0.14650480449199677,0.45950746536254883,1.4731123447418213,0.4293675124645233
16,0.14476278424263,0.47117629647254944,1.4627859592437744,0.45165783166885376
17,0.13675794005393982,0.4928419589996338,1.6394308805465698,0.4569517970085144
18,0.13250763714313507,0.509735643863678,1.4188346862792969,0.47701308131217957
19,0.12906017899513245,0.5209516286849976,1.2597763538360596,0.5188074707984924
20,0.12611736357212067,0.5309484601020813,1.3231253623962402,0.5107272267341614
21,0.12378288805484772,0.5363823175430298,1.2789132595062256,0.5090554356575012
22,0.12481454759836197,0.5340137481689453,1.2859903573989868,0.5185288190841675
23,0.11892419308423996,0.5508028864860535,1.2315326929092407,0.5424909591674805
24,0.11391296982765198,0.5687066912651062,1.2071613073349,0.5438840985298157
25,0.10886997729539871,0.582186758518219,1.142492651939392,0.5753691792488098
26,0.110752634704113,0.5772405862808228,1.1349738836288452,0.5678461790084839
27,0.10559706389904022,0.5923229455947876,1.1017719507217407,0.5820562839508057
28,0.1062188372015953,0.6004388928413391,1.146070957183838,0.5748119354248047
29,0.09993059933185577,0.6188303232192993,1.0821672677993774,0.5957090854644775
30,0.09843030571937561,0.6261799335479736,1.036716103553772,0.614934504032135
31,0.09456898272037506,0.6395207047462463,1.0515199899673462,0.6093619465827942
32,0.09155092388391495,0.6518861651420593,1.101539969444275,0.592365562915802
33,0.0914316400885582,0.6505973935127258,1.0444256067276,0.6082473993301392
34,0.09247888624668121,0.6506670117378235,1.0611568689346313,0.6101978421211243
35,0.08629336953163147,0.6706607937812805,1.0822590589523315,0.6015602946281433
36,0.08289700746536255,0.6852903366088867,1.0222753286361694,0.6205071210861206
37,0.07925830036401749,0.6986311078071594,1.0102568864822388,0.6308164000511169
38,0.07630008459091187,0.7082099914550781,1.0280952453613281,0.6341599225997925
39,0.07696064561605453,0.7102651000022888,1.101167917251587,0.5968236327171326
40,0.08011632412672043,0.7020794749259949,1.0471522808074951,0.6271942257881165
41,0.07034603506326675,0.7360061407089233,1.0473829507827759,0.6319308876991272
42,0.07103729248046875,0.7380263805389404,1.2198761701583862,0.5823349356651306
43,0.06991719454526901,0.7349611520767212,1.1269071102142334,0.6135413646697998
44,0.06522378325462341,0.7563830018043518,1.1077758073806763,0.623572051525116
45,0.05979079380631447,0.7774913907051086,1.0940712690353394,0.6400111317634583
46,0.05779404938220978,0.783761203289032,1.2082921266555786,0.6263583302497864
47,0.05700719356536865,0.7876275777816772,1.142251968383789,0.6297018527984619
48,0.06288901716470718,0.7701765894889832,1.111196756362915,0.6358317136764526
49,0.05250430479645729,0.8034762740135193,1.1297544240951538,0.6411256790161133
50,0.04825407266616821,0.8210665583610535,1.1719175577163696,0.6280301213264465
51,0.05259111523628235,0.8078651428222656,1.1282258033752441,0.6260796785354614
52,0.05141141638159752,0.8093280792236328,1.180249571800232,0.6358317136764526
53,0.04662064090371132,0.8271273970603943,1.2353416681289673,0.6255224347114563
54,0.04426082968711853,0.8388658761978149,1.199212670326233,0.6433547139167786
55,0.039504699409008026,0.8564561605453491,1.2165716886520386,0.6419615745544434
56,0.038752179592847824,0.8585809469223022,1.2398549318313599,0.6402897834777832
57,0.03736041113734245,0.8646417260169983,1.2849258184432983,0.6422401666641235
58,0.04021622985601425,0.8557246923446655,1.3023701906204224,0.6347171664237976
59,0.036163415759801865,0.8690654635429382,1.2603895664215088,0.6508776545524597
60,0.03719957917928696,0.8665923476219177,1.2693241834640503,0.6285873651504517
61,0.03833703324198723,0.8626911640167236,1.3433239459991455,0.6263583302497864
62,0.03204968571662903,0.8826152086257935,1.319454312324524,0.6400111317634583
63,0.03154214471578598,0.8859242796897888,1.3051676750183105,0.6486486196517944
64,0.02956443466246128,0.8926469087600708,1.346336841583252,0.638896644115448
65,0.029527319595217705,0.8931345343589783,1.386088490486145,0.6408470273017883
66,0.028339404612779617,0.8969660997390747,1.4178951978683472,0.6299805045127869
67,0.03282374516129494,0.8843916654586792,1.4772382974624634,0.623293399810791
68,0.030688069760799408,0.8918805718421936,1.4222736358642578,0.6366676092147827
69,0.02817634306848049,0.9009718298912048,1.4498473405838013,0.6347171664237976
70,0.027033735066652298,0.9044201970100403,1.3914316892623901,0.637782096862793
71,0.025753695517778397,0.9075202941894531,1.4552708864212036,0.6422401666641235
72,0.024418719112873077,0.9125709533691406,1.4713443517684937,0.6380607485771179
73,0.024377165362238884,0.9119091629981995,1.4676647186279297,0.6383393406867981
74,0.02318972907960415,0.9170991778373718,1.5922375917434692,0.6288659572601318
75,0.023140456527471542,0.918562114238739,1.5591661930084229,0.638617992401123
76,0.02117411606013775,0.9239611029624939,1.5811043977737427,0.6363889575004578
77,0.024401037022471428,0.9163328409194946,1.4594835042953491,0.6402897834777832
78,0.023843538016080856,0.9157407283782959,1.5355643033981323,0.6341599225997925
79,0.020037198439240456,0.9304050803184509,1.5519746541976929,0.6425188183784485
80,0.02035217545926571,0.9291511178016663,1.5535657405853271,0.6397325396537781
81,0.022257445380091667,0.9273050427436829,1.5396945476531982,0.6266369223594666
82,0.022074993699789047,0.9214880466461182,1.528464436531067,0.6414042711257935
83,0.019973475486040115,0.9304747581481934,1.5878838300704956,0.637782096862793
84,0.01942189782857895,0.9336444735527039,1.6657861471176147,0.6193925738334656
85,0.021267449483275414,0.927165687084198,1.4883137941360474,0.6466982364654541
86,0.01840643770992756,0.9356995820999146,1.5699747800827026,0.6416829228401184
87,0.018011976033449173,0.9376850724220276,1.5301724672317505,0.6508776545524597
88,0.019580358639359474,0.9313803911209106,1.6312838792800903,0.6341599225997925
89,0.018010450527071953,0.9382771849632263,1.5262970924377441,0.6561716198921204
90,0.018684731796383858,0.9361523985862732,1.5886878967285156,0.6408470273017883
91,0.018386006355285645,0.9361872673034668,1.5532654523849487,0.6489272713661194
92,0.016638047993183136,0.9433975219726562,1.6269184350967407,0.6419615745544434
93,0.01635592058300972,0.9433627128601074,1.5991969108581543,0.6514349579811096
94,0.018593933433294296,0.9372670650482178,1.5476915836334229,0.6453050971031189
95,0.017524100840091705,0.9416559338569641,1.6681333780288696,0.6405683755874634
96,0.01711558736860752,0.9406458139419556,1.6429141759872437,0.6425188183784485
97,0.01747393049299717,0.9393569827079773,1.5570380687713623,0.6536639928817749
98,0.015113134868443012,0.9488661885261536,1.621028184890747,0.6455837488174438
99,0.013118552044034004,0.9556236863136292,1.660630702972412,0.6505990624427795
100,0.015411078929901123,0.9476470947265625,1.6142140626907349,0.6466982364654541
