Epoch,loss,accuracy,validation loss,validation accuracy
1,0.23161260783672333,0.17747047543525696,1.8084462881088257,0.27389246225357056
2,0.19775141775608063,0.24988679587841034,1.8437678813934326,0.2220674306154251
3,0.18068405985832214,0.31279391050338745,1.6729375123977661,0.35580942034721375
4,0.16633349657058716,0.37925389409065247,1.499807596206665,0.4056840240955353
5,0.15416772663593292,0.4262078106403351,1.4304358959197998,0.44385623931884766
6,0.14557285606861115,0.45619839429855347,1.4525015354156494,0.4366118609905243
7,0.1367829144001007,0.48378556966781616,1.4482159614562988,0.44385623931884766
8,0.1274121254682541,0.509073793888092,1.3034284114837646,0.5023683309555054
9,0.11898253858089447,0.5381587743759155,1.2283358573913574,0.5252159237861633
10,0.10849408805370331,0.5714235901832581,1.22267484664917,0.5293954014778137
11,0.10443466156721115,0.5929499268531799,1.2600358724594116,0.5171356797218323
12,0.09934771806001663,0.607718825340271,1.197228193283081,0.5427695512771606
13,0.08863086253404617,0.650980532169342,1.2112696170806885,0.5419337153434753
14,0.08247435092926025,0.6753979325294495,1.1922051906585693,0.5547506213188171
15,0.07672976702451706,0.7010693550109863,1.219819188117981,0.5619949698448181
16,0.066435806453228,0.7410916686058044,1.1873159408569336,0.5826135277748108
17,0.06067326292395592,0.7649865746498108,1.2466038465499878,0.5656171441078186
18,0.057802919298410416,0.7788150310516357,1.245038390159607,0.5867930054664612
19,0.04864560440182686,0.8125326633453369,1.3117492198944092,0.5756478309631348
20,0.04556752368807793,0.8268138766288757,1.4622459411621094,0.537754237651825
21,0.041967395693063736,0.8379602432250977,1.3368526697158813,0.5898578763008118
22,0.03432707116007805,0.8698317408561707,1.3936827182769775,0.5893006324768066
23,0.03634483367204666,0.8663485050201416,1.3560431003570557,0.5906937718391418
24,0.03025108017027378,0.8836950063705444,1.4480177164077759,0.5951518416404724
25,0.02804025262594223,0.8942492008209229,1.5522377490997314,0.5820562839508057
26,0.02880520559847355,0.8929255604743958,1.4766591787338257,0.5940373539924622
27,0.023884747177362442,0.9113866686820984,1.5537806749343872,0.592086911201477
28,0.023337963968515396,0.9134765863418579,1.5453212261199951,0.5870715975761414
29,0.022973930463194847,0.9149047136306763,1.5406430959701538,0.592086911201477
30,0.022160323336720467,0.9197812676429749,1.6991665363311768,0.5625522136688232
31,0.024291692301630974,0.9116653203964233,1.5526912212371826,0.6032320857048035
32,0.019441872835159302,0.9293601512908936,1.6314990520477295,0.5965449810028076
33,0.017928916960954666,0.9343063235282898,1.7287423610687256,0.5803844928741455
34,0.01951436698436737,0.9267825484275818,1.6761177778244019,0.5879074931144714
35,0.018794216215610504,0.9335051774978638,1.7134968042373657,0.5909724235534668
36,0.01762630231678486,0.9361523985862732,1.724228858947754,0.5959877371788025
37,0.01690366119146347,0.9389738440513611,1.7530694007873535,0.5959877371788025
38,0.018352340906858444,0.9347939491271973,1.6428815126419067,0.6040679812431335
39,0.0143642108887434,0.947856068611145,1.7834043502807617,0.5962663888931274
40,0.01277189888060093,0.9542652368545532,1.802515983581543,0.6021175980567932
41,0.014529850333929062,0.9467065930366516,1.824407935142517,0.5957090854644775
42,0.01613607630133629,0.9420739412307739,1.792968511581421,0.6001671552658081
43,0.013970868661999702,0.9505033493041992,1.803747296333313,0.6026748418807983
44,0.013409992679953575,0.9517573118209839,1.8198951482772827,0.5973808765411377
