Epoch,loss,accuracy,validation loss,validation accuracy
1,0.22946417331695557,0.17370858788490295,1.9832080602645874,0.11340206116437912
2,0.20183217525482178,0.2308335304260254,1.9276083707809448,0.20618556439876556
3,0.1850617676973343,0.31073880195617676,1.7462167739868164,0.3201448917388916
4,0.1676669418811798,0.3802988529205322,1.5906697511672974,0.3800501525402069
5,0.15470467507839203,0.42558082938194275,1.5846571922302246,0.4017832279205322
6,0.14129216969013214,0.4698178172111511,1.4608229398727417,0.4274170994758606
7,0.13241837918758392,0.49918144941329956,1.4401395320892334,0.4497074484825134
8,0.12339803576469421,0.5264202952384949,1.291288137435913,0.5101699829101562
9,0.11611612886190414,0.547249972820282,1.276693344116211,0.507940948009491
10,0.1074637621641159,0.5769967436790466,1.183892011642456,0.5475062727928162
11,0.10395479947328568,0.5910341739654541,1.235616683959961,0.5243800282478333
12,0.09850884228944778,0.608519971370697,1.1684908866882324,0.5589300394058228
13,0.08834799379110336,0.6481590867042542,1.3524624109268188,0.4823070466518402
14,0.08722817897796631,0.6554042100906372,1.1485238075256348,0.5603232383728027
15,0.07961399853229523,0.6858476400375366,1.1546024084091187,0.5720256567001343
16,0.07636583596467972,0.6981782913208008,1.2135242223739624,0.5583727955818176
17,0.07122582942247391,0.7170573472976685,1.240792155265808,0.5647812485694885
18,0.06589474529027939,0.7384095788002014,1.2124412059783936,0.5906937718391418
19,0.06229285150766373,0.7587864398956299,1.2387007474899292,0.5656171441078186
20,0.05679623410105705,0.7782576680183411,1.205065369606018,0.5976595282554626
21,0.053791455924510956,0.7923995852470398,1.3183412551879883,0.5700752139091492
22,0.05037510395050049,0.8044863939285278,1.3305342197418213,0.5672889351844788
23,0.04612439125776291,0.8188372850418091,1.2477000951766968,0.6037893295288086
24,0.043871521949768066,0.8287296891212463,1.3198682069778442,0.591251015663147
25,0.041400130838155746,0.8359747529029846,1.3280214071273804,0.5934800505638123
26,0.04056601971387863,0.8407816290855408,1.3413058519363403,0.5940373539924622
27,0.040090978145599365,0.8434637188911438,1.2902075052261353,0.5965449810028076
28,0.03594463691115379,0.8616461753845215,1.4435269832611084,0.5826135277748108
29,0.03420238569378853,0.8661047220230103,1.371432900428772,0.6062970161437988
30,0.03152761608362198,0.8767634034156799,1.5220123529434204,0.5881861448287964
31,0.03097371570765972,0.8803162574768066,1.4261010885238647,0.6010030508041382
32,0.02940312959253788,0.8874568939208984,1.5141377449035645,0.584285318851471
33,0.028331167995929718,0.8912187814712524,1.4515659809112549,0.6032320857048035
34,0.02750268206000328,0.8934828639030457,1.4688938856124878,0.6060183644294739
35,0.025266466662287712,0.904977560043335,1.5194705724716187,0.5984954237937927
36,0.02443605847656727,0.9069281220436096,1.6284711360931396,0.5873502492904663
37,0.023621926084160805,0.909436047077179,1.517958164215088,0.6037893295288086
38,0.024185722693800926,0.9089135527610779,1.5661271810531616,0.5884647369384766
39,0.023269185796380043,0.9123271703720093,1.5905311107635498,0.592644214630127
40,0.024280933663249016,0.906997799873352,1.5336952209472656,0.5998885631561279
41,0.02601354941725731,0.9021561145782471,1.5113729238510132,0.6140986084938049
42,0.021848343312740326,0.9186317920684814,1.560796856880188,0.6021175980567932
43,0.020922983065247536,0.921244204044342,1.5670698881149292,0.6026748418807983
44,0.02086220122873783,0.9224633574485779,1.5984106063842773,0.6001671552658081
45,0.01862112618982792,0.9287331700325012,1.6333714723587036,0.6107550859451294
46,0.018948765471577644,0.9290118217468262,1.5968022346496582,0.6157703995704651
47,0.019332071766257286,0.926887035369873,1.6390935182571411,0.6104764342308044
48,0.019402794539928436,0.9284545183181763,1.6403911113739014,0.6057397723197937
49,0.01846780627965927,0.9297432899475098,1.6315007209777832,0.61521315574646
50,0.017664019018411636,0.9333658218383789,1.6285911798477173,0.6104764342308044
51,0.01624472811818123,0.939531147480011,1.6799371242523193,0.6012817025184631
52,0.016200952231884003,0.9397401809692383,1.656058430671692,0.6171635389328003
